,Latitude,Longitude,District,Mandal,Village,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,NDVI,ARVI,EVI,GCI,NDWI,Crop
2472,14.4,80.06,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.75,0.89,0.93,8.06,278.0,4555.0,1490.0,123.37,0.9,2.42,58.67,5.7,23.37,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2473,14.42,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.19,0.87,0.71,3.34,210.0,2461.0,1058.0,146.98,0.67,2.28,65.68,5.24,19.82,0.5851806863042818,0.4045335658238884,2.2734780556866445,2.1332533013205284,-0.5161196630845193,Paddy
2474,14.4,80.06,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.0,2.4,0.89,7.67,353.0,3972.0,1620.0,351.97,1.59,2.42,84.35,5.75,44.12,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2475,14.4,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.9,1.83,0.92,32.05,194.0,3258.0,728.0,412.27,8.11,2.05,45.76,5.38,13.1,0.4436348049721388,0.2798890429958391,2.8543849972421405,0.8185745140388769,-0.2904214559386973,Paddy
2476,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,6.32,0.78,0.93,11.36,108.0,1951.0,569.0,173.14,2.78,2.12,134.43,5.57,27.23,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2477,14.41,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.05,0.6,0.55,19.02,103.0,2016.0,310.0,120.87,5.65,1.24,42.0,1.79,4.94,0.3050847457627119,0.1658660638598474,2.196610169491525,0.5032537960954446,-0.2010398613518197,Paddy
2478,14.4,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.24,0.77,0.61,23.68,181.0,1895.0,437.0,70.09,7.01,1.39,60.32,4.42,9.02,0.2568149210903874,0.0918255533640149,0.7376880280239028,0.7987679671457906,-0.2853998532648569,Paddy
2479,14.4,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,6.38,1.01,0.71,17.55,189.0,997.0,293.0,183.05,8.92,1.67,100.36,2.31,2.77,0.1717171717171717,0.0572132493840678,0.8602409638554216,0.3253536452665941,-0.1399157697707066,Paddy
2480,14.41,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.43,0.11,0.63,12.95,34.0,305.0,94.0,6.47,0.61,0.16,8.56,0.36,11.81,0.3294018534119629,0.1632063074901445,1.227629513343799,0.8034285714285714,-0.2865878516102731,Paddy
2481,14.4,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,6.73,0.2,0.74,9.22,33.0,251.0,77.0,18.79,0.63,0.22,17.79,0.36,19.52,0.1717171717171717,0.0572132493840678,0.8602409638554216,0.3253536452665941,-0.1399157697707066,Paddy
2482,14.39,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.22,0.41,0.77,16.41,127.0,2086.0,466.0,50.37,2.49,1.27,80.79,4.2,7.3,0.4047143427886536,0.2164080988693137,1.2255020566174692,1.120627261761158,-0.3591032083494395,Paddy
2483,14.41,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.25,0.79,0.65,12.71,164.0,3295.0,768.0,169.98,5.21,1.72,74.78,4.6,12.11,0.3294018534119629,0.1632063074901445,1.227629513343799,0.8034285714285714,-0.2865878516102731,Paddy
2484,14.41,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.74,0.49,0.7,5.1,55.0,1065.0,266.0,15.83,0.74,0.69,26.15,2.49,15.01,0.3294018534119629,0.1632063074901445,1.227629513343799,0.8034285714285714,-0.2865878516102731,Paddy
2485,14.42,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.31,0.5,0.81,4.55,164.0,4489.0,1066.0,72.2,0.99,1.23,35.78,3.88,9.58,0.2118359112306657,0.0716831683168316,0.7664233576642336,0.4485530546623795,-0.1831910702560735,Paddy
2486,14.41,80.09,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.35,0.88,0.58,9.39,66.0,895.0,161.0,71.98,0.95,0.82,34.14,1.74,6.47,0.3294018534119629,0.1632063074901445,1.227629513343799,0.8034285714285714,-0.2865878516102731,Paddy
2487,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.05,0.5,0.37,4.9,115.0,1783.0,495.0,74.95,0.74,0.99,31.12,3.07,11.17,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2488,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.08,0.59,0.72,8.07,125.0,2780.0,580.0,109.21,1.04,1.15,53.81,4.44,12.61,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2489,14.42,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.1,0.53,0.42,4.56,90.0,2474.0,387.0,121.4,1.83,0.78,35.14,2.32,9.97,0.5851806863042818,0.4045335658238884,2.2734780556866445,2.1332533013205284,-0.5161196630845193,Paddy
2490,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.01,1.26,0.79,5.09,90.0,2514.0,439.0,305.75,3.3,1.43,49.72,3.24,7.51,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2491,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.88,0.67,0.8,5.51,88.0,2593.0,388.0,138.55,1.99,1.02,40.51,3.1,6.89,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2492,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.13,1.46,0.77,10.57,75.0,1915.0,430.0,355.98,5.44,1.86,67.68,3.17,5.22,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2493,14.42,80.08,Nellore,T.P.Gudur,T.P.Gudur-2,Black,6.02,0.53,1.04,13.51,104.0,2741.0,621.0,131.04,1.52,2.05,127.76,5.02,14.85,0.5851806863042818,0.4045335658238884,2.2734780556866445,2.1332533013205284,-0.5161196630845193,Paddy
2494,14.42,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.34,0.88,0.78,27.1,282.0,3207.0,932.0,317.02,2.08,2.27,73.25,6.2,15.32,0.6032315978456014,0.4406833280607403,4.441506939854594,1.7392638036809815,-0.4651353568498769,Paddy
2495,14.41,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,7.46,0.86,0.74,12.2,126.0,1652.0,381.0,173.98,8.51,1.85,73.21,3.68,17.91,0.2671888598781549,0.1224596143824908,1.2048665620094192,0.4487562189054725,-0.1832588378707842,Paddy
2496,14.41,80.07,Nellore,T.P.Gudur,T.P.Gudur-2,Black,8.18,0.93,0.54,5.65,89.0,2337.0,446.0,171.42,0.88,1.54,31.12,2.46,6.94,0.2671888598781549,0.1224596143824908,1.2048665620094192,0.4487562189054725,-0.1832588378707842,Paddy
2497,14.37,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.26,0.81,0.4,16.19,149.0,2969.0,751.0,136.07,2.08,1.31,54.94,3.49,8.55,0.5238873009391588,0.3390022675736961,1.9498480243161096,1.3530895334174025,-0.4035351635953366,Paddy
2498,14.38,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.2,1.91,0.38,13.45,143.0,3031.0,812.0,270.31,0.9,1.35,15.26,4.7,3.15,0.406351263771873,0.2406217616580311,2.097691535630646,0.6718027734976888,-0.2514417531718569,Paddy
2499,14.38,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.2,1.24,0.61,17.28,112.0,1017.0,474.0,56.85,5.86,1.41,120.74,3.4,12.23,0.406351263771873,0.2406217616580311,2.097691535630646,0.6718027734976888,-0.2514417531718569,Paddy
2500,14.37,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.23,0.66,0.88,12.6,118.0,1610.0,749.0,59.74,2.09,2.13,140.36,4.89,23.06,0.5238873009391588,0.3390022675736961,1.9498480243161096,1.3530895334174025,-0.4035351635953366,Paddy
2501,14.38,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.01,1.83,0.78,6.99,176.0,3650.0,780.0,547.57,3.86,1.84,60.17,4.82,7.61,0.3762575452716298,0.230530561588582,3.924449108079748,0.6363636363636365,-0.2413793103448276,Paddy
2502,14.41,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.86,0.68,0.84,18.08,252.0,3307.0,1176.0,99.6,3.57,2.78,86.41,6.16,20.74,0.5381898454746137,0.3850676072898295,11.041666666666668,1.145320197044335,-0.3641346906812842,Paddy
2503,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,5.25,1.06,1.15,13.04,182.0,2371.0,902.0,285.96,1.52,3.36,210.83,7.68,56.2,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2504,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.25,0.58,0.86,22.68,250.0,3108.0,1131.0,120.96,1.24,2.73,133.17,6.77,30.24,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2505,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.66,0.48,0.48,9.97,106.0,1723.0,534.0,79.65,1.57,1.3,48.82,3.56,22.56,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2506,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,6.81,0.54,0.33,4.84,148.0,2358.0,977.0,59.53,1.01,1.4,50.88,3.91,32.74,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2507,14.39,80.07,Nellore,T.P.Gudur,Varigonda,Black,8.32,0.49,0.7,6.1,216.0,3535.0,783.0,65.92,3.88,1.69,96.81,9.73,20.37,0.1085549964054636,-0.0069021518473406,0.3427144802541988,0.2764900662251655,-0.1214545454545454,Paddy
2508,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.05,0.62,0.46,11.95,70.0,2505.0,451.0,93.83,1.89,1.09,53.64,4.15,10.16,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2509,14.36,80.12,Nellore,T.P.Gudur,Varigonda,Black,8.0,1.21,0.65,7.67,149.0,2679.0,914.0,168.72,1.78,2.04,64.9,6.25,26.08,0.3449107573564882,0.1675095785440613,1.0901051989632564,1.1185410334346506,-0.3586744639376218,Paddy
2510,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.8,4.96,0.73,12.58,114.0,4185.0,829.0,753.58,1.99,1.58,70.16,4.55,14.35,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2511,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.4,0.68,1.0,12.17,213.0,3043.0,1068.0,108.64,0.95,2.43,96.8,7.66,32.24,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2512,14.38,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.33,0.71,0.63,13.56,207.0,3315.0,780.0,72.21,1.91,1.57,59.61,6.28,12.09,0.3762575452716298,0.230530561588582,3.924449108079748,0.6363636363636365,-0.2413793103448276,Paddy
2513,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.49,0.68,0.64,13.86,243.0,3024.0,1093.0,135.86,1.42,2.74,114.91,7.58,34.36,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2514,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.24,0.72,1.11,10.52,154.0,1944.0,830.0,66.02,1.79,1.93,75.48,4.39,21.36,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2515,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,6.86,0.57,0.64,7.63,165.0,2099.0,759.0,92.13,1.2,1.86,91.41,4.9,18.31,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2516,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,8.03,0.57,0.48,6.38,236.0,3645.0,1647.0,44.07,0.86,2.8,49.19,5.75,35.85,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2517,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.92,0.61,0.87,10.61,243.0,2907.0,1112.0,117.12,1.55,2.19,118.39,7.12,34.5,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2518,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.53,0.9,0.81,8.41,169.0,2423.0,896.0,160.59,2.58,2.63,96.38,6.47,60.26,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2519,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.72,1.03,0.97,21.26,245.0,3001.0,1172.0,190.29,3.44,2.69,109.74,8.2,28.88,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2520,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,5.7,1.1,0.89,9.7,172.0,2469.0,927.0,164.96,2.49,2.93,149.01,7.3,40.78,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2521,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,6.8,0.91,0.93,19.55,270.0,3205.0,1232.0,51.04,2.78,1.78,141.55,7.84,27.15,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2522,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.96,0.86,0.7,10.11,213.0,3276.0,1160.0,80.88,3.23,1.97,62.33,5.7,19.36,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2523,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.5,1.28,1.09,20.21,234.0,2776.0,1041.0,350.55,1.28,3.63,147.85,8.54,53.82,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2524,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.91,1.37,1.02,38.55,283.0,4227.0,1497.0,238.39,3.59,3.28,106.39,6.57,31.11,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2525,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.97,0.61,0.66,22.57,113.0,2045.0,552.0,70.16,3.69,1.6,79.12,3.44,11.17,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2526,14.4,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.63,0.78,0.89,13.9,259.0,3550.0,1300.0,184.49,3.66,3.3,117.06,7.24,35.05,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2527,14.4,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.5,0.71,1.07,23.71,283.0,3414.0,1308.0,96.63,2.48,3.34,123.63,6.82,22.21,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2528,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.13,0.34,0.5,10.22,97.0,1781.0,291.0,73.86,0.96,0.78,44.31,2.34,1.7,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2529,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.75,0.48,0.43,10.71,92.0,1576.0,380.0,63.44,0.73,0.97,53.56,2.42,12.12,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2530,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.05,1.18,0.82,29.28,150.0,1420.0,433.0,173.41,3.1,1.51,159.28,3.75,14.11,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2531,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.0,0.48,0.95,14.74,114.0,2411.0,555.0,56.36,1.01,1.62,39.06,3.26,20.42,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2532,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.23,1.03,0.45,5.47,123.0,2624.0,417.0,68.41,2.04,0.97,33.37,2.59,4.4,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2533,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.83,2.2,0.88,30.28,208.0,3091.0,1227.0,248.32,4.59,2.37,89.71,5.5,21.96,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2534,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.92,0.66,0.82,17.77,249.0,3308.0,1197.0,89.15,3.56,2.87,85.48,6.36,20.38,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2535,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.07,0.71,0.87,10.94,265.0,4296.0,1455.0,101.86,3.19,2.74,80.04,6.01,21.49,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2536,14.38,80.07,Nellore,T.P.Gudur,Varigonda,Black,7.5,0.93,0.86,10.93,237.0,3153.0,1374.0,60.68,3.95,2.82,87.85,8.15,39.32,0.5624099164024214,0.3904838385866292,3.015455950540958,1.203252032520325,-0.3756345177664975,Paddy
2537,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.55,1.11,0.8,10.83,170.0,2295.0,858.0,245.65,8.65,2.79,93.79,5.97,52.17,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2538,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.3,0.65,0.24,2.49,161.0,2453.0,1264.0,21.94,0.25,1.51,19.81,2.8,10.36,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2539,14.4,80.06,Nellore,T.P.Gudur,Varigonda,Black,8.32,0.55,0.62,7.67,226.0,3390.0,1409.0,38.43,1.27,2.1,51.41,6.37,27.48,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2540,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.33,0.99,0.92,16.18,256.0,3678.0,1283.0,167.76,4.98,2.88,93.72,6.81,34.93,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2541,14.4,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.58,0.69,0.92,11.38,256.0,2947.0,1190.0,80.02,1.19,2.25,113.25,7.43,31.83,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2542,14.41,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.15,1.33,0.35,4.69,187.0,2852.0,918.0,174.47,1.12,1.38,24.15,3.44,13.69,0.5381898454746137,0.3850676072898295,11.041666666666668,1.145320197044335,-0.3641346906812842,Paddy
2543,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.55,1.26,0.9,17.75,132.0,2777.0,602.0,212.25,8.86,1.75,71.08,4.15,12.3,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2544,14.4,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.5,0.94,0.8,10.94,269.0,3811.0,1307.0,163.87,1.17,2.34,76.04,6.53,20.68,0.2477216238608119,0.0962926101020154,0.8654124457308249,0.4822834645669291,-0.1942902458366376,Paddy
2545,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.35,0.58,0.58,7.37,176.0,3922.0,907.0,85.54,1.58,1.31,43.12,5.62,10.84,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2546,14.41,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.0,1.05,0.85,24.69,232.0,4115.0,1085.0,158.83,3.56,1.86,95.94,6.58,18.47,0.5381898454746137,0.3850676072898295,11.041666666666668,1.145320197044335,-0.3641346906812842,Paddy
2547,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.67,1.04,0.72,30.2,201.0,4132.0,1057.0,168.01,5.06,1.32,76.73,6.04,12.01,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2548,14.37,80.06,Nellore,T.P.Gudur,Varigonda,Black,7.4,0.89,0.83,16.32,246.0,3181.0,1323.0,69.71,3.54,2.84,99.08,8.34,32.34,0.4966711051930759,0.3172273650937006,2.1103253182461104,1.432900432900433,-0.4174022698612862,Paddy
2549,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.9,1.05,0.76,9.5,222.0,4029.0,1036.0,237.27,1.69,1.78,48.0,4.57,10.41,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2550,14.4,80.05,Nellore,T.P.Gudur,Varigonda,Black,7.68,0.82,0.81,17.17,262.0,3872.0,1326.0,106.53,3.86,2.25,93.89,6.85,25.77,0.3415195702225633,0.1901840490797546,2.0375457875457874,0.4142394822006472,-0.1715817694369973,Paddy
2551,14.39,80.06,Nellore,T.P.Gudur,Varigonda, Black,7.0,0.45,0.7,8.38,177.0,2471.0,946.0,55.51,2.49,1.32,94.28,6.33,30.0,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2552,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.47,0.41,0.36,6.12,93.0,2942.0,603.0,30.05,0.93,0.84,44.84,3.89,12.48,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2553,14.39,80.05,Nellore,T.P.Gudur,Varigonda,Black,8.57,0.41,0.25,8.52,110.0,2505.0,575.0,38.91,2.82,0.61,30.77,3.37,13.45,0.5004262574595055,0.3254676258992806,2.4366957243669574,1.018348623853211,-0.3373860182370821,Paddy
2554,14.39,80.06,Nellore,T.P.Gudur,Varigonda,Black,6.55,0.47,0.82,7.26,174.0,2619.0,888.0,94.17,2.37,1.87,107.52,7.15,35.22,0.5927130774235524,0.4192949907235621,2.820433436532508,1.4023552502453387,-0.4121719065474473,Paddy
2555,14.41,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.8,2.32,1.05,55.5,216.0,2884.0,1023.0,427.2,12.12,2.6,146.01,5.92,17.6,0.5381898454746137,0.3850676072898295,11.041666666666668,1.145320197044335,-0.3641346906812842,Paddy
2556,14.41,80.05,Nellore,T.P.Gudur,Varigonda,Black,6.42,1.05,1.15,39.23,223.0,2791.0,1025.0,210.29,4.21,2.79,183.94,7.71,22.37,0.5381898454746137,0.3850676072898295,11.041666666666668,1.145320197044335,-0.3641346906812842,Paddy
2557,15.49,79.5,Prakasam,Kanigiri,Baduguleru,Red,8.31,0.11,0.2,10.71,118.0,1029.0,180.0,4.54,0.76,0.63,1.96,0.62,8.6,0.2664961636828644,0.1258762572386467,1.3386433710174717,0.7838616714697406,-0.2815734989648033,Cotton
2558,15.49,79.5,Prakasam,Kanigiri,Baduguleru,Red,6.65,0.08,0.12,12.38,75.0,327.0,126.0,2.69,0.58,0.52,15.92,0.6,2.48,0.2664961636828644,0.1258762572386467,1.3386433710174717,0.7838616714697406,-0.2815734989648033,Cotton
2559,15.49,79.5,Prakasam,Kanigiri,Baduguleru,Red,6.74,0.05,0.13,3.46,64.0,381.0,137.0,2.14,0.26,0.46,10.92,0.66,15.36,0.2664961636828644,0.1258762572386467,1.3386433710174717,0.7838616714697406,-0.2815734989648033,Cotton
2560,15.49,79.5,Prakasam,Kanigiri,Baduguleru,Red,6.31,0.03,0.16,2.82,129.0,445.0,124.0,2.33,0.18,0.44,7.72,0.62,16.22,0.2664961636828644,0.1258762572386467,1.3386433710174717,0.7838616714697406,-0.2815734989648033,Cotton
2561,15.49,79.5,Prakasam,Kanigiri,Baduguleru,Red,8.6,0.09,0.09,4.74,62.0,451.0,163.0,2.93,0.24,0.49,0.92,0.28,4.76,0.2664961636828644,0.1258762572386467,1.3386433710174717,0.7838616714697406,-0.2815734989648033,Cotton
2562,15.48,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.88,0.09,0.57,20.39,161.0,3567.0,1141.0,28.03,0.44,3.53,25.7,1.96,9.9,0.206222576785002,0.0564248458985301,0.6116895409370563,0.7746478873239437,-0.2791878172588832,Cotton
2563,15.48,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.4,0.37,0.44,5.76,131.0,5230.0,528.0,57.22,0.3,1.92,3.72,1.3,10.52,0.206222576785002,0.0564248458985301,0.6116895409370563,0.7746478873239437,-0.2791878172588832,Cotton
2564,15.49,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.75,0.49,0.58,28.67,195.0,3446.0,1308.0,152.08,0.48,4.31,20.34,2.56,8.84,0.235370611183355,0.0477732793522267,0.4767339771729587,1.0894428152492668,-0.3526340768865685,Cotton
2565,15.48,79.47,Prakasam,Kanigiri,Baduguleru,Red,8.58,0.29,0.48,8.98,164.0,3472.0,995.0,15.91,0.38,1.64,18.22,2.0,8.38,0.3035381750465549,0.107398568019093,0.6602754523359439,1.2411953041622197,-0.3829436944352979,Cowpea
2566,15.48,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.7,0.58,0.55,16.6,166.0,3542.0,1422.0,48.78,0.44,2.75,22.34,2.24,10.2,0.206222576785002,0.0564248458985301,0.6116895409370563,0.7746478873239437,-0.2791878172588832,Cowpea
2567,15.48,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.52,0.75,0.58,19.39,146.0,3518.0,1526.0,85.44,0.54,3.65,25.08,2.56,8.22,0.206222576785002,0.0564248458985301,0.6116895409370563,0.7746478873239437,-0.2791878172588832,Cowpea
2568,15.48,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.6,0.45,0.56,20.11,152.0,3498.0,1491.0,59.89,0.68,3.44,28.1,2.7,7.78,0.206222576785002,0.0564248458985301,0.6116895409370563,0.7746478873239437,-0.2791878172588832,Cowpea
2569,15.47,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.45,0.2,0.35,5.72,83.0,6745.0,491.0,26.85,1.62,1.19,2.74,1.22,7.24,0.3383742911153119,0.1669146087473966,1.170699803793329,1.1261261261261262,-0.3602305475504322,Cowpea
2570,15.47,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.51,0.21,0.61,4.85,310.0,3481.0,652.0,9.08,0.36,1.26,2.98,1.42,12.74,0.3383742911153119,0.1669146087473966,1.170699803793329,1.1261261261261262,-0.3602305475504322,Cowpea
2571,15.49,79.48,Prakasam,Kanigiri,Baduguleru,Red,8.0,0.1,0.83,8.99,544.0,2024.0,776.0,49.88,1.16,1.37,47.4,3.8,22.5,0.235370611183355,0.0477732793522267,0.4767339771729587,1.0894428152492668,-0.3526340768865685,Cowpea
